,Precio,Direccion,Barrio,Latitud,Longitud
2020,52000.0,Angelo de Peredo 20 Nueva Cordoba ,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2021,175000.0,Buenos Aires 1246,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2022,74500.0,Buenos Aires al 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2023,140000.0,Tránsito Cáceres de Allende 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2024,95000.0,Buenos Aires al 1400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2025,55000.0,Ituzaingó 572,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2026,60000.0,Rondeau 420,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2027,72000.0,Av. Velez Sarsfield al 700,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2028,68000.0,Obispo Trejo 1154,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2029,67500.0,Ayacucho 341,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2030,70000.0,ndependencia 533,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2031,103000.0,Ituzaingo al 700,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2032,64900.0,Bv Illia al 500,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2033,68000.0,Bv Illia al 200,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2034,56000.0,Peredo 20,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2035,95000.0,Obispo Trejo 651,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2036,97900.0,VELES SARSFIELD 520,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2037,98000.0,Obispo salguero 466,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2038,98000.0,Obispo trejo esquina ambrosio olmos,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2039,69000.0,Bolivia al 100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2040,54000.0,Boulevard San Juan 292,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2041,55500.0,Peredo al 100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2042,76500.0,Velez Sarsfield 762,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2043,61950.0,Transito Caceres de Allende al 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2044,50000.0,Parana al 300,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2045,80000.0,Nueva Cordoba,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2046,125000.0,Boulevard San Juan 85,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2047,61900.0,Bv San Juan 100 8°,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2048,63000.0,BELGRANO 425,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2049,55000.0,BV Illia 63,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2050,71500.0,Vélez Sarsfield al 1100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2051,70000.0,Boulevard San Juan y Arturo M Bas,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2052,99000.0,Ituzaingo,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2053,105000.0,poeta lugones,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2054,64900.0,Valtodano 1372 Nueva Córdoba,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2055,68000.0,Av Estrada e Independencia,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2056,50000.0,Richardson 100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2057,77900.0,Independencia 1300 9°,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2058,69500.0,Rondeau al 200,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2059,35000.0,Poeta Lugones 64,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2060,255000.0,Belgrano 511,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2061,94000.0,BALCARCE 526,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2062,115000.0,Parana 627,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2063,55000.0,Marcelo T de Alvear 1085,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2064,84000.0,Velez Sarsfield 1200,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2065,75000.0,Angelo de Peredo 75,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2066,165000.0,BV CHACABUCO 430,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2067,85000.0,Rondeau 585,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2068,57000.0,Velez Sarsfield 1800,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2069,72000.0,Alquiler Temporal 1 Dormitorio Frente Patio Olmos,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2070,115000.0,"Brasil 40, X5000 Córdoba","nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2071,59500.0,Buenos Aires 518,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2072,72254.33526011561,rondeua 461,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2073,57500.0,Peredo al 100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2074,98000.0,Buenos Aires al 800,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2075,250000.0,Independencia 750,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2076,73000.0,Obispo Salguero 668,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2077,265000.0,Ambrosio Olmos 884,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2078,83000.0,illia 518,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2079,83000.0,Obispo Trejo 1300,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2080,180000.0,Independencia 750,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2081,68000.0,Obispo Trejo 1280,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2082,60000.0,OBISPO TREJO 828,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2083,79000.0,Consultar dirección,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2084,65000.0,Paraná 627,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2085,125000.0,Ambrosio Olmos 836,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2086,86000.0,Obispo Salguero,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2087,68000.0,jose manuel estrada,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2088,210000.0,Av Poeta Lugones 100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2089,69000.0,Obispo Salguero 413,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2090,55000.0,Obispo Trejo 828,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2091,110000.0,Obispo Salguero 431,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2092,350000.0,Poeta Lugones 378,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2093,52000.0,Buenos Aires 575,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2094,268000.0,Chacabuco 660,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2095,110000.0,Av Velez Sarsfield al 700,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2096,155000.0,Lugones al 300,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2097,119000.0,"Departamento en 2 Plantas, 2 Dormitorios, Externo con Terraza, Paraná al 500","nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2098,35000.0,DEAN FUNES 3150,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2099,75000.0,Estrada 128,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2100,70000.0,"Departamento en Edificio Nuevo, Ignea 13, Rondeau 232, Nueva Córdoba a Pasos de la Universidad.","nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2101,85000.0,Obispo Oro 172,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2102,98000.0,Poeta Lugones,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2103,70000.0,Buenos Aires al 1400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2104,50000.0,Parana 441,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2105,89500.0,"Balcarce 520, Nueva Cordoba, Cordoba","nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2106,57000.0,Brasil al 100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2107,125000.0,SAN LORENZO 278,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2108,50000.0,"Bv. Chacabuco 611, X5000IIG Córdoba, Argentina","nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2109,53000.0,pasaje Carlucci 35,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2110,350000.0,Chile 286,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2111,72000.0,Ambrosio Olmos 969,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2112,64000.0,Av. Pueyrredon 724,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2113,77000.0,Obispo Salguero 431,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2114,480000.0,Derqui y Chacabuco,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2115,51300.0,Velez Sarfield 1340,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2116,118000.0,ESTRADA 160,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2117,74000.0,"Venta 1 Dormitorio a Estrenar, Edificio Buenos Aires al 400, Nueva Córdoba","nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2118,58000.0,buenos aires 820,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2119,55000.0,Pueyrredon 325,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2120,85429.0,Obispo Trejo 1113,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2121,60518.30443159923,velez sarfield 1340,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2122,150000.0,av. velez sarsfield 671,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2123,45000.0,Bolivar al 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2124,60000.0,Nueva Cordoba - Balcarce al 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2125,59000.0,Angelo de Peredo 20,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2126,92000.0,San Lorenzo 550,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2127,45000.0,Independencia 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2128,120000.0,Obispo Trejo 1131,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2129,46000.0,Rua Pica Pau 141,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2130,280000.0,Av. YRIGOYEN 480,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2131,380000.0,Bv. Chacabuco N° al 1100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2132,110000.0,Obispo Trejo 1149,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2133,68000.0,OBISPO TREJO 1280 ,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2134,97000.0,Marcelo T de Alvear 1085,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2135,36000.0,obispo trejo,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2136,86000.0,Ambrioso Olmos 800,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2137,141000.0,Ambrioso Olmos 800,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2138,144000.0,Obispo Trejo 1100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2139,75000.0, Eugenio Garzón 485,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2140,58000.0,Transito Caceres AL 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2141,150000.0,Hipolito irigoyen 43,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2142,89900.0,Vélez Sarfield 1400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2143,135000.0,Chacabuco,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2144,65000.0,Bv. San Juan y Arturo M. Bas,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2145,69000.0,buenos aires ,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2146,40000.0,san Lorenzo al 200,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2147,73900.0,Paraná al 400 NVA CBA Pampa 8.,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2148,68000.0,Obispo Salguero al 500 Nueva Córdoba,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2149,68500.0,Ayacucho AL 300,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2150,240000.0,Obispo Salguero 683,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2151,75000.0,transito caceres,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2152,45000.0,Chile al 200,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2153,30500.0,Vélez Sarsfield 1300,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2154,115000.0,Crisol 100 6°,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2155,390000.0,Avenida Poeta Leopoldo Lugones 378,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2156,150000.0,Chacabuco 1296,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2157,70000.0,balcarce 354,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2158,90000.0,obispo trejo 1100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2159,240000.0,Ambrosio Olmos al 800,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2160,200000.0,Poeta Lugones,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2161,115000.0,SAN LORENZO 100 NUEVA CÓRDOBA ,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2162,58000.0,Corro 1000,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2163,65000.0,poeta lugones 38,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2164,52000.0,PARANA 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2165,82000.0,Balcarce al 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2166,85000.0,Rondeau 548,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2167,220000.0,Av. Hipólito Yrigoyen Nueva al 500,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2168,195000.0,Paraná 609,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2169,550000.0,A. Olmos 520,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2170,58000.0,San Lorenzo 369,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2171,170000.0,"Obispo Trejo 1268, Nueva Córdoba, Córdoba, Córdoba","nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2172,55000.0,Obispo Trejo 1093,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2173,85000.0,Crisol al 100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2174,72500.0,Obispo Trejo al 700,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2175,140000.0,Obispo Trejo 1070,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2176,105000.0,hipolito yrigoyen 413,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2177,60000.0,Obispo Trejo,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2178,350000.0,Hipolito Yrigoyen al 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2179,45000.0,ANGELO DE PEREDO 130,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2180,135000.0,Chile 200 3°,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2181,55000.0,Velez Sarsfield 621,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2182,125000.0,Estrada 160,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2183,90000.0,Av. Pueyrredon 149,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2184,69000.0,Av. Pueyrredón ,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2185,40000.0,PARANA 555,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2186,125000.0,Ambrosio Olmos al 800,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2187,49000.0,Pasaje España 1373,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2188,40000.0,Hilario Fernández 71,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2189,75000.0,Obispo Trejo 925,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2190,74000.0,Paraná 420,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2191,75000.0,Bv. CHACABUCO 1252,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2192,107200.0,Transito Caceres al 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2193,85000.0,Bolivia 207,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2194,57000.0,Obispo Oro esquina Obispo Salguero,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2195,65000.0,Santiago Temple 100 2°,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2196,85000.0,Faro de Nueva Córdoba Obispo Trejo al 1300,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2197,260000.0,Hipólito Yrigoyen 370,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2198,45000.0,derqui 320,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2199,110000.0,Bv. Illia al 400,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2200,90000.0,Ituzaingó 670,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2201,195000.0,Bv Chacabuco 625,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2202,55000.0,INDEPENDENCIA 1096,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2203,280000.0,OBISPO ORO 353,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2204,84000.0,Ambrosio Olmos al 1000,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2205,140000.0,Chile 288,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2206,60000.0,Bv Pte. Umberto Arturo Illia 654,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2207,55000.0,Chacabuco,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2208,420000.0,Hipólito Yrigoyen 480,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2209,41000.0,Chile N°200,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2210,70000.0,Bv Illia y Salguero,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2211,105900.0,Obispo Salguero 500 5°,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2212,77500.0,Av Lugones al 100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2213,145000.0,Crisol 300,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2214,55000.0,SAN LORENZO 252,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2215,59730.25048169557,Velez Sarsfield 1100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2216,120000.0,H.Yrigoyen 46,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2217,50000.0,Bv Chacabuco 687 3,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2218,67000.0,Av Velez Sarsfield 700,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2219,195000.0,Poeta Lugones al 100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2220,89000.0,obispo trejo 1280,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2221,78000.0,Poeta Lugones 154,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2222,80000.0,Pueyrredon 242 cordoba,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2223,98000.0,Ituzaingo 403,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2224,72000.0,Ituzaingo 403,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2225,19460.500963391136,Velez Sarsfield 1100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2226,67000.0,Velez Sarsfield 1800,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2227,75000.0,Independencia 606,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2228,65000.0,Parana 353,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2229,65000.0,Peru 75,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2230,234900.0,HIPOLITO YRIGOYEN 200,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2231,217000.0,Chacabuco 625,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2232,60200.0,24 de Septiembre al 1300,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2233,460000.0,Av. Poeta Lugones 212,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2234,53000.0,Chile N° 35,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2235,96000.0,Obispo Salguero y Rondeau,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2236,80000.0,achaval rodriguez,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2237,103000.0,Obispo Trejo 1100,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2238,80000.0,"Rondeau 533, Córdoba, Córdoba, Argentina.","nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2239,69900.0,Achaval Rodriguez 70,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2240,69000.0,Obispo Salguero al 600,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2241,78000.0,"Betania Plaza ""G""","nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2242,180000.0,Parana 475,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2243,55000.0,Marcelo T de Alvear 1039,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2244,69000.0,Illia 210,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2245,65000.0,SAN Juan 85,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2246,45000.0,Laprida 154,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2247,52000.0,Ituzaingó 431,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2248,93000.0,Paraná 550,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2249,55000.0,Rondeau 134,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2250,75000.0,Obispo Trejo 1300 3°,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2251,50000.0,San Lorenzo 300 SB,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2252,56000.0,Velez Sarsfield 1800 2°,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2253,78000.0,Rondeau 69,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2254,67000.0,Peru 75 ,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2255,110000.0,Larrañaga 53,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2256,200000.0,Obispo Salguero,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2257,120000.0,Estrada 73,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2258,59000.0,Fructuoso Rivera 412 ,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2259,140000.0,Chile al 200,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2260,175000.0,Bv. Poeta Lugones 72,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2261,200000.0,Bv. Poeta Lugones 72,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2262,82000.0,Av. Velez Sarsfield 600,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
2263,105000.0,larrañaga 53,"nueva córdoba, córdoba, provincia de córdoba",-31.4254711,-64.1865072
